Orden,Intento,Cliente,DNI,Edad,Telefono,Departamento,Provincia,Distrito,Direccion,Asesor,Decos,Repetidores,Fecha_Registro,Fecha_Evaluacion_BO,Estado_BO,Motivo_Rechazo,Fecha_Programada,Fecha_Real_Instalacion,Estado_Final_Orden
ORD-017204,1,Carlos Martinez Romero,50214041,62,991806276,Lambayeque,Chiclayo,Reque,"A.H. Nuevo San Lorenzo Mz. H Lte. 3, Reque",Asesor - Ana Paredes,2,1,2026-05-04 13:56:00,2026-05-04 15:56:00,Aprobado,,2026-05-06,2026-05-06,Instalado
ORD-017205,1,Fernando Flores Mendoza,18191612,63,925253073,Lambayeque,Lambayeque,Lambayeque,"Av. Salaverry Nro. 2393, Lambayeque",Asesor - Ana Paredes,1,1,2026-05-04 12:30:00,2026-05-04 14:30:00,Aprobado,,2026-05-06,2026-05-06,Instalado
ORD-017206,1,Luis Romero Vasquez,65477455,68,967552598,Lambayeque,Chiclayo,Puerto Eten,"Pje. Grau Nro. 1200, Puerto Eten",Asesor - Sofia Castro,3,0,2026-05-04 17:16:00,2026-05-04 19:16:00,Aprobado,,2026-05-06,2026-05-06,Instalado
ORD-017207,1,Javier Flores Martinez,23690113,65,910611768,Lambayeque,Chiclayo,Pomalca,"Ca. Arequipa Nro. 1611, Pomalca",Asesor - Ana Paredes,2,1,2026-05-04 14:28:00,2026-05-04 18:28:00,Aprobado,,2026-05-06,2026-05-06,Instalado
ORD-017208,1,Ana Sanchez Torres,78935191,45,953341673,Lambayeque,Chiclayo,Monsefú,"Pje. Luis Gonzales Nro. 353, Monsefú",Asesor - Jorge Silva,0,1,2026-05-04 11:05:00,2026-05-04 14:05:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-017208,2,Ana Sanchez Torres,78935191,45,953341673,Lambayeque,Chiclayo,Monsefú,"Pje. Luis Gonzales Nro. 353, Monsefú",Asesor - Jorge Silva,0,1,2026-05-05 06:05:00,2026-05-05 07:05:00,Aprobado (Recuperado),,2026-05-07,2026-05-07,Instalado (Recuperado)
ORD-017209,1,Elena Garcia Martinez,59539535,64,922574460,Lambayeque,Chiclayo,La Victoria,"A.H. Cruz del Médano Mz. H Lte. 23, La Victoria",Asesor - Luis Delgado,2,1,2026-05-04 14:22:00,2026-05-04 17:22:00,Aprobado,,2026-05-06,2026-05-06,Instalado
ORD-017210,1,Lucia Flores Perez,77071781,18,978828354,Lambayeque,Chiclayo,Monsefú,"A.H. San Antonio Mz. B Lte. 27, Monsefú",Asesor - Luis Delgado,1,0,2026-05-04 18:12:00,2026-05-04 22:12:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-017210,2,Lucia Flores Perez,77071781,18,978828354,Lambayeque,Chiclayo,Monsefú,"A.H. San Antonio Mz. B Lte. 27, Monsefú",Asesor - Luis Delgado,1,0,2026-05-05 01:12:00,2026-05-05 04:12:00,Aprobado (Recuperado),,2026-05-07,2026-05-07,Instalado (Recuperado)
ORD-017211,1,Elena Rodriguez Torres,50201602,47,951179838,Lambayeque,Chiclayo,Pátapo,"Jr. Sican Nro. 2181, Pátapo",Asesor - Jorge Silva,1,1,2026-05-04 18:23:00,2026-05-04 22:23:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-017211,2,Elena Rodriguez Torres,50201602,47,951179838,Lambayeque,Chiclayo,Pátapo,"Jr. Sican Nro. 2181, Pátapo",Asesor - Jorge Silva,1,1,2026-05-05 03:23:00,2026-05-05 04:23:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-017212,1,Fiorella Vasquez Perez,78265618,50,925553273,Lambayeque,Chiclayo,Puerto Eten,"Pje. Salaverry Nro. 143, Puerto Eten",Asesor - Sofia Castro,0,1,2026-05-04 09:35:00,2026-05-04 13:35:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-017213,1,Ana Rodriguez Mendoza,31299881,43,976911641,Lambayeque,Chiclayo,Pomalca,"Av. Chinchaysuyo Nro. 923, Pomalca",Asesor - Ana Paredes,2,1,2026-05-05 12:15:00,2026-05-05 16:15:00,Aprobado,,2026-05-07,2026-05-07,Instalado
ORD-017214,1,Rosa Flores Castro,31477927,31,949426336,Lambayeque,Chiclayo,Reque,"Ca. Chinchaysuyo Nro. 255, Reque",Asesor - Ana Paredes,1,1,2026-05-05 12:30:00,2026-05-05 15:30:00,Aprobado,,2026-05-07,2026-05-07,Instalado
ORD-017215,1,Luis Gomez Vasquez,48243327,18,938751395,Lambayeque,Lambayeque,Túcume,"Av. Balta Nro. 240, Túcume",Asesor - Sofia Castro,1,1,2026-05-05 13:19:00,2026-05-05 17:19:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-017215,2,Luis Gomez Vasquez,48243327,18,938751395,Lambayeque,Lambayeque,Túcume,"Av. Balta Nro. 240, Túcume",Asesor - Sofia Castro,1,1,2026-05-06 02:19:00,2026-05-06 04:19:00,Aprobado (Recuperado),,2026-05-08,2026-05-08,Instalado (Recuperado)
ORD-017216,1,Fiorella Castro Romero,68679845,39,929024447,Lambayeque,Chiclayo,Pimentel,"Ca. Los Incas Nro. 1027, Pimentel",Asesor - Ana Paredes,1,0,2026-05-05 15:16:00,2026-05-05 18:16:00,Aprobado,,2026-05-07,2026-05-07,Instalado
ORD-017217,1,Diego Martinez Perez,69981501,56,989255876,Lambayeque,Chiclayo,La Victoria,"Pje. Bolognesi Nro. 1467, La Victoria",Asesor - Sofia Castro,3,0,2026-05-05 09:39:00,2026-05-05 11:39:00,Aprobado,,2026-05-07,2026-05-07,Instalado
ORD-017218,1,Carmen Vargas Lopez,39550961,42,915815802,Lambayeque,Chiclayo,José Leonardo Ortiz,"Pje. Unión Nro. 921, José Leonardo Ortiz",Asesor - Maria Mendoza,1,1,2026-05-05 18:53:00,2026-05-05 21:53:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-017219,1,Sofia Mendoza Torres,59629393,67,976317358,Lambayeque,Chiclayo,Reque,"Ca. Luis Gonzales Nro. 839, Reque",Asesor - Luis Delgado,3,0,2026-05-05 09:26:00,2026-05-05 11:26:00,Aprobado,,2026-05-07,2026-05-07,Instalado
ORD-017220,1,Pedro Martinez Mendoza,20190415,20,921500876,Lambayeque,Ferreñafe,Pitipo,"A.H. Cruz del Médano Mz. D Lte. 8, Pitipo",Asesor - Jorge Silva,0,1,2026-05-05 17:21:00,2026-05-05 20:21:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-017220,2,Pedro Martinez Mendoza,20190415,20,921500876,Lambayeque,Ferreñafe,Pitipo,"A.H. Cruz del Médano Mz. D Lte. 8, Pitipo",Asesor - Jorge Silva,0,1,2026-05-06 05:21:00,2026-05-06 06:21:00,Aprobado (Recuperado),,2026-05-08,2026-05-08,Instalado (Recuperado)
ORD-017221,1,Carlos Rodriguez Rojas,53390158,54,968923168,Lambayeque,Chiclayo,Pomalca,"Ca. Unión Nro. 2040, Pomalca",Asesor - Luis Delgado,1,1,2026-05-05 10:55:00,2026-05-05 11:55:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-017222,1,Christian Vargas Garcia,27855598,23,914364636,Lambayeque,Chiclayo,Santa Rosa,"Urb. Las Brisas Mz. A Lte. 6, Santa Rosa",Asesor - Ana Paredes,1,1,2026-05-05 08:57:00,2026-05-05 12:57:00,Aprobado,,2026-05-07,2026-05-07,Instalado
ORD-017223,1,Pedro Garcia Mendoza,54070934,50,939344344,Lambayeque,Chiclayo,Eten,"A.H. Nuevo San Lorenzo Mz. A Lte. 20, Eten",Asesor - Maria Mendoza,1,0,2026-05-06 17:44:00,2026-05-06 18:44:00,Aprobado,,2026-05-08,2026-05-08,Instalado
ORD-017224,1,Elena Perez Diaz,76402393,23,969752111,Lambayeque,Chiclayo,Puerto Eten,"Pje. Sican Nro. 1489, Puerto Eten",Asesor - Carlos Ruiz,2,1,2026-05-06 16:32:00,2026-05-06 17:32:00,Aprobado,,2026-05-08,2026-05-08,Instalado
ORD-017225,1,Patricia Mendoza Rodriguez,45515106,18,985416363,Lambayeque,Lambayeque,Motupe,"A.H. Primero de Mayo Mz. F Lte. 14, Motupe",Asesor - Sofia Castro,1,0,2026-05-06 09:10:00,2026-05-06 11:10:00,Aprobado,,2026-05-08,2026-05-08,Instalado
ORD-017226,1,Javier Sanchez Perez,27810741,40,995865769,Lambayeque,Chiclayo,Santa Rosa,"Ca. Chinchaysuyo Nro. 1264, Santa Rosa",Asesor - Maria Mendoza,2,1,2026-05-06 13:46:00,2026-05-06 15:46:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-017227,1,Lucia Sanchez Perez,67334292,18,999359888,Lambayeque,Chiclayo,José Leonardo Ortiz,"Av. Bolognesi Nro. 589, José Leonardo Ortiz",Asesor - Maria Mendoza,1,1,2026-05-06 09:42:00,2026-05-06 12:42:00,Aprobado,,2026-05-08,2026-05-08,Instalado
ORD-017228,1,Christian Gomez Romero,62402859,35,957751633,Lambayeque,Chiclayo,Chiclayo,"Pje. Sáenz Peña Nro. 1918, Chiclayo",Asesor - Jorge Silva,1,1,2026-05-06 12:42:00,2026-05-06 14:42:00,Aprobado,,2026-05-08,2026-05-08,Instalado
ORD-017229,1,Manuel Lopez Gomez,37609091,58,931307519,Lambayeque,Chiclayo,Pátapo,"Pje. Unión Nro. 946, Pátapo",Asesor - Carlos Ruiz,0,1,2026-05-06 18:25:00,2026-05-06 21:25:00,Aprobado,,2026-05-08,2026-05-08,Instalado
ORD-017230,1,Javier Diaz Mendoza,31587506,67,983084277,Lambayeque,Chiclayo,Pátapo,"Jr. Salaverry Nro. 2329, Pátapo",Asesor - Luis Delgado,1,2,2026-05-06 10:14:00,2026-05-06 11:14:00,Aprobado,,2026-05-08,2026-05-08,Instalado
ORD-017231,1,Elena Diaz Flores,23855060,54,916116031,Lambayeque,Chiclayo,Santa Rosa,"Av. Sáenz Peña Nro. 1575, Santa Rosa",Asesor - Luis Delgado,1,1,2026-05-06 09:30:00,2026-05-06 11:30:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-017232,1,Lucia Mendoza Castro,64564130,35,995996906,Lambayeque,Ferreñafe,Manuel Antonio Mesones Muro,"Av. Chinchaysuyo Nro. 1391, Manuel Antonio Mesones Muro",Asesor - Ana Paredes,1,0,2026-05-06 18:55:00,2026-05-06 21:55:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-017233,1,Diego Diaz Castro,42831894,55,974303954,Lambayeque,Lambayeque,Olmos,"Av. Sican Nro. 1096, Olmos",Asesor - Maria Mendoza,1,0,2026-05-06 09:31:00,2026-05-06 11:31:00,Aprobado,,2026-05-08,2026-05-08,Instalado
ORD-017234,1,Pedro Lopez Romero,66435968,74,918067099,Lambayeque,Chiclayo,Reque,"Ca. Salaverry Nro. 1908, Reque",Asesor - Luis Delgado,1,0,2026-05-06 18:16:00,2026-05-06 22:16:00,Aprobado,,2026-05-08,2026-05-08,Instalado
ORD-017235,1,Ana Torres Gomez,68819504,62,923880718,Lambayeque,Lambayeque,Olmos,"Ca. Chinchaysuyo Nro. 1350, Olmos",Asesor - Carlos Ruiz,1,0,2026-05-06 14:32:00,2026-05-06 18:32:00,Aprobado,,2026-05-08,2026-05-08,Instalado
ORD-017236,1,Jose Flores Castro,22326737,62,954874880,Lambayeque,Ferreñafe,Pitipo,"Urb. San Eduardo Mz. E Lte. 5, Pitipo",Asesor - Ana Paredes,0,2,2026-05-06 13:05:00,2026-05-06 16:05:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-017237,1,Fernando Torres Garcia,13848619,50,937909963,Lambayeque,Chiclayo,Chiclayo,"Urb. Santa Victoria Mz. M Lte. 16, Chiclayo",Asesor - Luis Delgado,1,2,2026-05-06 12:06:00,2026-05-06 13:06:00,Aprobado,,2026-05-08,2026-05-08,Instalado
ORD-017238,1,Elena Sanchez Romero,29169257,57,936126820,Lambayeque,Chiclayo,Eten,"Ca. Los Incas Nro. 1492, Eten",Asesor - Luis Delgado,1,0,2026-05-06 18:34:00,2026-05-06 21:34:00,Aprobado,,2026-05-08,2026-05-08,Instalado
ORD-017239,1,Fernando Romero Gomez,11241429,55,941436786,Lambayeque,Lambayeque,Motupe,"Av. Los Incas Nro. 1187, Motupe",Asesor - Luis Delgado,3,1,2026-05-06 11:18:00,2026-05-06 15:18:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-017240,1,Luis Gomez Vargas,79149781,39,923883421,Lambayeque,Lambayeque,Mochumí,"Jr. Chinchaysuyo Nro. 1444, Mochumí",Asesor - Sofia Castro,2,0,2026-05-07 18:21:00,2026-05-07 20:21:00,Aprobado,,2026-05-09,2026-05-09,Instalado
ORD-017241,1,Fiorella Torres Flores,72461774,50,976331894,Lambayeque,Chiclayo,Puerto Eten,"Urb. San Eduardo Mz. E Lte. 12, Puerto Eten",Asesor - Carlos Ruiz,2,2,2026-05-07 11:14:00,2026-05-07 12:14:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-017242,1,Sofia Sanchez Lopez,44868841,39,937682992,Lambayeque,Lambayeque,Mochumí,"Ca. Bolognesi Nro. 570, Mochumí",Asesor - Carlos Ruiz,1,0,2026-05-07 11:54:00,2026-05-07 15:54:00,Aprobado,,2026-05-09,2026-05-09,Instalado
ORD-017243,1,Ana Flores Flores,10724255,19,995055977,Lambayeque,Chiclayo,Chiclayo,"A.H. Cruz del Médano Mz. H Lte. 9, Chiclayo",Asesor - Ana Paredes,1,1,2026-05-07 12:18:00,2026-05-07 16:18:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-017243,2,Ana Flores Flores,10724255,19,995055977,Lambayeque,Chiclayo,Chiclayo,"A.H. Cruz del Médano Mz. H Lte. 9, Chiclayo",Asesor - Ana Paredes,1,1,2026-05-08 01:18:00,2026-05-08 03:18:00,Aprobado (Recuperado),,2026-05-10,2026-05-10,Instalado (Recuperado)
ORD-017244,1,Patricia Vargas Rojas,63514814,30,931565872,Lambayeque,Chiclayo,Eten,"Pje. Unión Nro. 938, Eten",Asesor - Jorge Silva,1,1,2026-05-07 11:50:00,2026-05-07 13:50:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-017244,2,Patricia Vargas Rojas,63514814,30,931565872,Lambayeque,Chiclayo,Eten,"Pje. Unión Nro. 938, Eten",Asesor - Jorge Silva,1,1,2026-05-07 17:50:00,2026-05-07 19:50:00,Aprobado (Recuperado),,2026-05-09,2026-05-09,Instalado (Recuperado)
ORD-017245,1,Elena Rojas Lopez,17224000,50,926474399,Lambayeque,Chiclayo,José Leonardo Ortiz,"Jr. Sican Nro. 1580, José Leonardo Ortiz",Asesor - Carlos Ruiz,0,1,2026-05-07 09:20:00,2026-05-07 11:20:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-017245,2,Elena Rojas Lopez,17224000,50,926474399,Lambayeque,Chiclayo,José Leonardo Ortiz,"Jr. Sican Nro. 1580, José Leonardo Ortiz",Asesor - Carlos Ruiz,0,1,2026-05-07 15:20:00,2026-05-07 16:20:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-017246,1,Elena Sanchez Sanchez,58517790,58,979159414,Lambayeque,Chiclayo,Chiclayo,"Pje. Arequipa Nro. 1947, Chiclayo",Asesor - Sofia Castro,1,1,2026-05-07 14:37:00,2026-05-07 18:37:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-017247,1,Ana Romero Vargas,31677258,54,933314309,Lambayeque,Lambayeque,Olmos,"Ca. Pedro Cieza Nro. 460, Olmos",Asesor - Sofia Castro,0,0,2026-05-07 08:01:00,2026-05-07 10:01:00,Aprobado,,2026-05-09,2026-05-09,Instalado
ORD-017248,1,Fernando Martinez Gomez,30389324,75,966302264,Lambayeque,Ferreñafe,Ferreñafe,"Pje. Sáenz Peña Nro. 1417, Ferreñafe",Asesor - Carlos Ruiz,1,2,2026-05-07 11:37:00,2026-05-07 15:37:00,Aprobado,,2026-05-09,2026-05-09,Instalado
ORD-017249,1,Maria Romero Gomez,44987446,59,911279809,Lambayeque,Lambayeque,Lambayeque,"Jr. Luis Gonzales Nro. 1456, Lambayeque",Asesor - Carlos Ruiz,1,1,2026-05-07 11:09:00,2026-05-07 12:09:00,Aprobado,,2026-05-09,2026-05-09,Instalado
ORD-017250,1,Maria Rojas Flores,47378768,24,986055651,Lambayeque,Lambayeque,Lambayeque,"Pje. Los Incas Nro. 1062, Lambayeque",Asesor - Jorge Silva,0,1,2026-05-07 11:45:00,2026-05-07 15:45:00,Aprobado,,2026-05-09,2026-05-09,Instalado
ORD-017251,1,Jose Diaz Mendoza,19887615,59,929761072,Lambayeque,Chiclayo,Puerto Eten,"Pje. Huamachuco Nro. 243, Puerto Eten",Asesor - Sofia Castro,1,0,2026-05-07 08:08:00,2026-05-07 09:08:00,Aprobado,,2026-05-09,2026-05-09,Instalado
ORD-017252,1,Maria Castro Vargas,40755504,48,922695791,Lambayeque,Chiclayo,José Leonardo Ortiz,"A.H. Cruz del Médano Mz. C Lte. 19, José Leonardo Ortiz",Asesor - Carlos Ruiz,1,1,2026-05-07 10:00:00,2026-05-07 13:00:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-017252,2,Maria Castro Vargas,40755504,48,922695791,Lambayeque,Chiclayo,José Leonardo Ortiz,"A.H. Cruz del Médano Mz. C Lte. 19, José Leonardo Ortiz",Asesor - Carlos Ruiz,1,1,2026-05-07 21:00:00,2026-05-07 22:00:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-017253,1,Manuel Vargas Castro,64961361,69,950693183,Lambayeque,Chiclayo,Santa Rosa,"Jr. Salaverry Nro. 1832, Santa Rosa",Asesor - Jorge Silva,1,1,2026-05-07 11:47:00,2026-05-07 14:47:00,Aprobado,,2026-05-09,2026-05-09,Instalado
ORD-017254,1,Ana Flores Lopez,67334385,51,938505186,Lambayeque,Chiclayo,José Leonardo Ortiz,"Av. Huamachuco Nro. 465, José Leonardo Ortiz",Asesor - Maria Mendoza,1,1,2026-05-07 13:38:00,2026-05-07 14:38:00,Aprobado,,2026-05-09,2026-05-09,Instalado
ORD-017255,1,Rosa Rodriguez Martinez,71024050,47,970102853,Lambayeque,Chiclayo,José Leonardo Ortiz,"Ca. Grau Nro. 1947, José Leonardo Ortiz",Asesor - Carlos Ruiz,1,1,2026-05-07 09:41:00,2026-05-07 13:41:00,Aprobado,,2026-05-09,2026-05-09,Instalado
ORD-017256,1,Fernando Torres Perez,76638653,31,922900445,Lambayeque,Chiclayo,Pomalca,"Urb. Federico Villarreal Mz. C Lte. 1, Pomalca",Asesor - Sofia Castro,1,0,2026-05-07 09:55:00,2026-05-07 13:55:00,Aprobado,,2026-05-09,2026-05-09,Instalado
ORD-017257,1,Javier Sanchez Vasquez,18953252,75,950986088,Lambayeque,Chiclayo,José Leonardo Ortiz,"Ca. Bolognesi Nro. 647, José Leonardo Ortiz",Asesor - Carlos Ruiz,1,0,2026-05-07 10:04:00,2026-05-07 12:04:00,Aprobado,,2026-05-09,2026-05-09,Instalado
ORD-017258,1,Jorge Flores Rojas,46493885,26,990689543,Lambayeque,Chiclayo,Pimentel,"Jr. Sican Nro. 340, Pimentel",Asesor - Sofia Castro,1,0,2026-05-07 12:13:00,2026-05-07 16:13:00,Aprobado,,2026-05-09,2026-05-09,Instalado
ORD-017259,1,Luis Martinez Perez,56616282,20,982601398,Lambayeque,Chiclayo,Reque,"A.H. Urrunaga Mz. B Lte. 27, Reque",Asesor - Jorge Silva,3,1,2026-05-08 10:05:00,2026-05-08 11:05:00,Aprobado,,2026-05-10,2026-05-10,Instalado
ORD-017260,1,Sofia Gomez Gomez,30342146,35,947998140,Lambayeque,Chiclayo,Santa Rosa,"Ca. Unión Nro. 1187, Santa Rosa",Asesor - Luis Delgado,2,1,2026-05-08 15:55:00,2026-05-08 19:55:00,Aprobado,,2026-05-10,2026-05-10,Instalado
ORD-017261,1,Jorge Vasquez Rojas,76288849,64,924311629,Lambayeque,Ferreñafe,Pitipo,"Av. Balta Nro. 2381, Pitipo",Asesor - Maria Mendoza,0,1,2026-05-08 12:20:00,2026-05-08 15:20:00,Devuelto a Correccion,Mala Oferta / Error en Precios,,,En Proceso
ORD-017261,2,Jorge Vasquez Rojas,76288849,64,924311629,Lambayeque,Ferreñafe,Pitipo,"Av. Balta Nro. 2381, Pitipo",Asesor - Maria Mendoza,0,1,2026-05-09 05:20:00,2026-05-09 07:20:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-017262,1,Fiorella Lopez Castro,21505529,66,955777356,Lambayeque,Chiclayo,Santa Rosa,"Pje. Pedro Cieza Nro. 1840, Santa Rosa",Asesor - Luis Delgado,1,0,2026-05-08 11:45:00,2026-05-08 12:45:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-017262,2,Fiorella Lopez Castro,21505529,66,955777356,Lambayeque,Chiclayo,Santa Rosa,"Pje. Pedro Cieza Nro. 1840, Santa Rosa",Asesor - Luis Delgado,1,0,2026-05-08 22:45:00,2026-05-08 23:45:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-017263,1,Elena Lopez Vasquez,62107827,72,992476365,Lambayeque,Chiclayo,Chiclayo,"Av. Sican Nro. 720, Chiclayo",Asesor - Sofia Castro,1,1,2026-05-08 11:42:00,2026-05-08 13:42:00,Aprobado,,2026-05-10,2026-05-10,Instalado
ORD-017264,1,Ana Vasquez Vargas,21392445,58,960773240,Lambayeque,Chiclayo,Pomalca,"Ca. Sican Nro. 819, Pomalca",Asesor - Jorge Silva,1,1,2026-05-08 13:33:00,2026-05-08 14:33:00,Aprobado,,2026-05-10,2026-05-10,Instalado
ORD-017265,1,Rosa Castro Torres,53579853,25,926371725,Lambayeque,Lambayeque,Motupe,"Pje. Unión Nro. 1665, Motupe",Asesor - Carlos Ruiz,2,1,2026-05-08 16:25:00,2026-05-08 19:25:00,Aprobado,,2026-05-10,2026-05-10,Instalado
ORD-017266,1,Maria Diaz Gomez,14811323,70,981397837,Lambayeque,Chiclayo,Chiclayo,"Pje. Pedro Cieza Nro. 926, Chiclayo",Asesor - Ana Paredes,0,0,2026-05-08 10:19:00,2026-05-08 14:19:00,Aprobado,,2026-05-10,2026-05-10,Instalado
ORD-017267,1,Carmen Martinez Rodriguez,14551643,53,910284718,Lambayeque,Chiclayo,La Victoria,"Urb. La Primavera Mz. I Lte. 4, La Victoria",Asesor - Maria Mendoza,1,1,2026-05-08 08:27:00,2026-05-08 12:27:00,Aprobado,,2026-05-10,2026-05-10,Instalado
ORD-017268,1,Elena Martinez Perez,16305083,59,972904012,Lambayeque,Chiclayo,Reque,"A.H. Diego Ferré Mz. H Lte. 4, Reque",Asesor - Jorge Silva,2,2,2026-05-08 13:09:00,2026-05-08 17:09:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-017268,2,Elena Martinez Perez,16305083,59,972904012,Lambayeque,Chiclayo,Reque,"A.H. Diego Ferré Mz. H Lte. 4, Reque",Asesor - Jorge Silva,2,2,2026-05-09 06:09:00,2026-05-09 08:09:00,Rechazado Definitivo,No Subsano Correccion / Cliente Desistio,,,Cancelado/Rechazado
ORD-017269,1,Fiorella Garcia Sanchez,71923321,73,988084722,Lambayeque,Lambayeque,Lambayeque,"A.H. Urrunaga Mz. J Lte. 29, Lambayeque",Asesor - Sofia Castro,1,1,2026-05-08 11:21:00,2026-05-08 13:21:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-017269,2,Fiorella Garcia Sanchez,71923321,73,988084722,Lambayeque,Lambayeque,Lambayeque,"A.H. Urrunaga Mz. J Lte. 29, Lambayeque",Asesor - Sofia Castro,1,1,2026-05-08 22:21:00,2026-05-08 23:21:00,Aprobado (Recuperado),,2026-05-10,2026-05-10,Instalado (Recuperado)
ORD-017270,1,Pedro Martinez Flores,60439835,57,938947563,Lambayeque,Chiclayo,Santa Rosa,"Ca. Salaverry Nro. 523, Santa Rosa",Asesor - Jorge Silva,2,0,2026-05-08 16:49:00,2026-05-08 18:49:00,Aprobado,,2026-05-10,2026-05-10,Instalado
ORD-017271,1,Jose Vargas Martinez,59098064,20,966446283,Lambayeque,Chiclayo,Santa Rosa,"Urb. San Juan Mz. D Lte. 27, Santa Rosa",Asesor - Luis Delgado,3,2,2026-05-08 14:03:00,2026-05-08 15:03:00,Aprobado,,2026-05-10,2026-05-10,Instalado
ORD-017272,1,Carlos Vargas Vargas,41449769,31,921945593,Lambayeque,Lambayeque,Lambayeque,"A.H. Diego Ferré Mz. J Lte. 14, Lambayeque",Asesor - Maria Mendoza,2,1,2026-05-08 12:37:00,2026-05-08 15:37:00,Aprobado,,2026-05-10,2026-05-10,Instalado
ORD-017273,1,Carmen Rojas Rojas,51510231,28,992455287,Lambayeque,Chiclayo,Reque,"Pje. Chinchaysuyo Nro. 784, Reque",Asesor - Jorge Silva,2,1,2026-05-08 13:32:00,2026-05-08 15:32:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
ORD-017273,2,Carmen Rojas Rojas,51510231,28,992455287,Lambayeque,Chiclayo,Reque,"Pje. Chinchaysuyo Nro. 784, Reque",Asesor - Jorge Silva,2,1,2026-05-09 02:32:00,2026-05-09 03:32:00,Aprobado (Recuperado),,2026-05-11,2026-05-11,Instalado (Recuperado)
ORD-017274,1,Fernando Flores Vargas,44331321,58,989274735,Lambayeque,Chiclayo,Pimentel,"Jr. Salaverry Nro. 563, Pimentel",Asesor - Jorge Silva,0,2,2026-05-08 09:01:00,2026-05-08 10:01:00,Rechazado Definitivo,Exceso de Equipos Solicitados,,,Rechazado
ORD-017275,1,Ana Sanchez Sanchez,35285549,43,997357023,Lambayeque,Chiclayo,La Victoria,"Pje. Sáenz Peña Nro. 2058, La Victoria",Asesor - Carlos Ruiz,0,2,2026-05-08 08:01:00,2026-05-08 09:01:00,Aprobado,,2026-05-10,2026-05-10,Instalado
ORD-017276,1,Ana Torres Diaz,23785838,64,984515578,Lambayeque,Chiclayo,La Victoria,"Jr. Bolognesi Nro. 2210, La Victoria",Asesor - Sofia Castro,3,1,2026-05-08 08:11:00,2026-05-08 12:11:00,Devuelto a Correccion,Teléfono de Contacto Erróneo,,,En Proceso
ORD-017276,2,Ana Torres Diaz,23785838,64,984515578,Lambayeque,Chiclayo,La Victoria,"Jr. Bolognesi Nro. 2210, La Victoria",Asesor - Sofia Castro,3,1,2026-05-08 19:11:00,2026-05-08 21:11:00,Aprobado (Recuperado),,2026-05-10,2026-05-10,Instalado (Recuperado)
ORD-017277,1,Christian Perez Rodriguez,47833963,42,945864943,Lambayeque,Chiclayo,Pomalca,"A.H. UPIS Belén Mz. D Lte. 11, Pomalca",Asesor - Jorge Silva,2,1,2026-05-08 11:14:00,2026-05-08 13:14:00,Rechazado Definitivo,Falta de Cobertura Técnica,,,Rechazado
ORD-017278,1,Carmen Vargas Martinez,17199747,74,990179016,Lambayeque,Ferreñafe,Pueblo Nuevo,"Av. Huamachuco Nro. 2186, Pueblo Nuevo",Asesor - Ana Paredes,1,2,2026-05-08 17:08:00,2026-05-08 20:08:00,Devuelto a Correccion,Dirección Incorrecta / Incompleta,,,En Proceso
